ID;SEX;CHILD_BOOL;REALTY_BOOL;HAVE_ACCOUNT_BOOL;EMAIL_BOOL;DCI;PROFIT_FAMILY;UCI;FOREIGN_PASSPORT_BOOL;SIML;EDUCATION;TRANSPORT_AMOUNT;target;sample
2137;0;0;0;0;1;23490;50000;0;1;33;2;0;0;Train
2138;0;1;1;0;1;7890,2598;22890,2598;0;0;52;3;0;0;Train
2139;1;1;0;0;0;21597;35000;0;0;7;5;0;0;Train
2140;1;0;0;0;1;15828,1797;15828,1797;0;0;15;4;0;0;Train
2141;0;0;1;0;1;36080,1602;36080,1602;0;1;37;2;0;0;Train
2142;1;1;1;0;0;13920;106000;50000;0;49;3;1;0;Train
2143;0;0;1;0;0;8326,7305;13326,7305;5000;0;43;5;0;0;Train
2144;0;0;0;0;1;13920;13920;0;0;7;4;0;0;Train
2145;0;0;0;0;0;13090,5898;25000;11909,4102;0;228;5;0;0;Train
2148;1;1;1;0;1;90296,6406;145000;0;0;69;6;1;0;Train
2150;0;1;0;0;0;15224,04;25000;0;0;0;6;0;0;Train
2151;1;1;0;0;0;56646,1016;70000;0;0;24;5;0;0;Train
2152;0;0;1;0;1;21826,75;29000;6000;0;17;6;0;0;Train
2156;1;0;0;0;1;10005;20000;5000;0;19;3;0;0;Train
2157;1;0;0;0;1;43981,2109;100000;0;1;7;3;1;0;Train
2159;1;1;1;1;0;0;25000;0;0;0;6;0;0;Train
2161;1;0;0;0;1;8248,6504;25000;15000;0;12;6;0;0;Train
2162;1;1;1;0;1;45962,1016;72830;20000;0;41;2;1;0;Train
1;1;0;1;0;1;14370,2002;14370,2002;0;0;26;3;1;;Test
3;1;0;0;0;1;34729,5117;34729,5117;0;0;66;3;0;;Test
5;0;1;0;0;0;73310;73310;0;0;25;3;0;;Test
9;1;1;1;0;0;33383,8203;48383,8203;0;0;228;5;0;;Test
13;1;0;1;0;0;16504,9004;36000;0;0;90;6;1;;Test
16;1;1;0;0;0;16267,8398;18300;2000;0;20;5;1;;Test
17;1;1;0;0;1;22186;40000;0;0;30;4;0;;Test
19;1;1;0;0;1;29098,1992;60000;0;0;62;5;1;;Test
22;0;0;0;0;0;8872;23872;15000;1;13;6;0;;Test
27;0;1;1;0;0;23776,3398;40000;0;0;10;3;0;;Test
33;1;0;1;1;0;0;48000;0;0;36;5;1;;Test
36;1;0;1;0;1;18197,5;28197,5;10000;1;12;5;0;;Test
42;1;0;0;0;0;6202,79;33200;12000;0;12;5;0;;Test
44;1;1;1;0;0;21750;40000;15000;0;12;5;0;;Test
46;0;0;0;0;1;81067,5625;110000;0;1;10;2;1;;Test
53;1;1;1;0;0;29544,6191;45000;0;1;139;3;1;;Test
56;1;1;0;0;0;44832,8984;71800;0;0;77;5;0;;Test
62;0;0;1;0;1;10005;10005;0;1;36;2;0;;Test
63;1;0;0;0;0;19549,0098;19549,0098;0;0;42;6;0;;Test
66;0;1;0;0;0;6008,8101;10000;0;0;85;6;0;;Test
70;1;0;1;0;0;21204,3301;33204,3281;2000;0;34;5;0;;Test
75;1;0;0;0;0;22922,5605;22922,5605;0;0;20;5;0;;Test
76;0;1;1;0;0;10209,1104;10209,1104;0;0;137;5;0;;Test
79;1;1;0;0;0;16669,9199;32000;0;0;21;3;1;;Test
82;1;1;1;0;0;45230,5391;85230,5391;30000;0;48;5;1;;Test
84;1;1;0;0;1;5597,6602;67597,6562;50000;0;24;6;2;;Test
90;0;0;0;0;1;4222,3999;4222,3999;0;0;16;6;0;;Test
94;0;1;0;0;0;4939,2402;8000;3000;0;48;6;0;;Test
98;1;1;1;0;0;34800;84800;0;0;31;5;1;;Test
99;1;1;0;0;0;22122,7207;35000;0;0;15;5;0;;Test
111;1;0;1;0;1;39150;89150;0;1;51;3;1;;Test
113;1;0;1;0;1;20000;18785,4707;0;0;7;4;0;;Test
116;0;1;0;0;0;16820;16820;0;0;8;3;0;;Test
119;1;1;0;0;0;8414,8203;8414,1201;0;0;20;5;0;;Test
120;1;0;1;0;0;16699,4297;18192,9297;0;1;54;5;1;;Test
121;1;0;1;0;1;5673,3301;42673,3281;30000;0;69;5;0;;Test
125;0;1;0;0;0;15811;22811;7000;0;54;3;0;;Test
138;1;0;1;0;0;14358,5596;30000;10000;0;73;6;1;;Test
145;1;0;0;0;0;6380;32000;0;0;44;4;1;;Test
147;1;1;1;0;1;21745,2402;36000;0;0;136;4;1;;Test
149;1;0;1;0;0;20196,8008;35000;0;0;29;4;0;;Test
152;1;1;0;0;0;16079,2998;26079,3008;10000;0;24;6;1;;Test
154;1;1;0;1;0;0;21000;2000;0;0;3;0;;Test
156;1;0;0;0;0;104400;350000;0;1;14;5;0;;Test
157;1;1;1;0;0;3409;9000;0;0;6;5;0;;Test
158;1;1;0;0;0;8375,1699;15000;0;1;37;4;0;;Test
160;1;1;0;0;1;21950,1797;26000;0;0;29;5;0;;Test
161;1;1;0;0;0;24155,4395;33155,4414;0;0;67;3;0;;Test
164;0;0;0;0;1;26601,5898;60000;5000;0;17;4;0;;Test
165;0;1;1;0;0;45948,2695;45948,2695;0;1;42;3;1;;Test
169;0;1;1;0;0;13885,5596;17885,5605;4000;0;120;5;0;;Test
171;1;1;0;1;0;0;16986,1992;5000;0;0;5;1;;Test
172;0;0;0;0;0;10022,0303;12022,0303;2000;0;61;5;0;;Test
174;1;1;0;0;0;8518,3301;15518,3301;0;0;21;6;0;;Test
177;0;1;1;0;0;10527;46000;0;0;13;5;0;;Test
178;0;1;0;0;0;7036,3101;7036,3101;0;0;11;6;0;;Test
180;0;1;0;1;0;0;28000;0;0;0;5;0;;Test
187;0;0;1;0;0;8864,3096;8800;0;0;79;6;0;;Test
189;1;1;1;0;0;7386,0698;15386,0703;0;0;36;5;0;;Test
190;1;1;1;1;0;20542,4297;27042,4297;6500;0;12;5;1;;Test
192;0;0;0;0;0;6241,23;15741,2305;5000;0;14;3;0;;Test
193;1;0;1;0;0;13485;35485;15000;0;25;2;1;;Test
194;1;0;0;0;0;18789,9199;18789,9199;0;0;41;4;1;;Test
199;0;1;1;0;1;13458,21;38000;0;0;47;3;0;;Test
200;0;0;0;0;0;4906,7998;12906,7998;0;0;17;6;0;;Test
203;0;1;0;0;0;4764,5698;10000;5000;0;224;5;0;;Test
205;1;0;1;0;0;11255,6299;24000;0;0;17;3;1;;Test
212;1;1;1;0;0;20389,0703;20389,0703;0;0;44;5;0;;Test
213;0;1;1;0;0;15562,9697;20562,9707;5000;0;42;3;0;;Test
218;0;0;0;0;0;6803,1201;6803,1201;0;0;20;4;0;;Test
222;0;0;1;0;0;7548,3701;27800;2300;0;20;5;0;;Test
223;1;0;0;0;1;38002,9102;38002,9102;0;0;35;3;0;;Test
227;1;1;0;0;0;31684,6895;66684,6875;0;1;26;6;1;;Test
229;1;0;0;0;0;19587,2793;39587,2812;20000;0;53;3;0;;Test
233;0;1;0;0;0;4149,73;29149,7305;10000;0;60;6;0;;Test
255;0;1;1;0;0;10182,9199;10182,9199;0;0;29;5;0;;Test
256;0;1;0;0;1;16235,1396;14000;0;0;185;6;0;;Test
258;1;0;0;1;0;0;13000;0;0;55;3;0;;Test
259;1;0;0;0;1;7830;55000;27170;0;66;6;0;;Test
267;0;0;0;0;0;26680;76680;0;0;22;4;0;;Test
270;1;1;0;0;0;32190;52190;0;0;8;3;1;;Test
271;1;1;1;0;0;21750;25000;0;0;17;3;0;;Test
276;0;0;1;0;0;15866,96;15866,96;0;0;30;5;0;;Test
279;1;1;0;0;1;14955,1299;85000;45000;1;9;3;0;;Test
280;1;0;1;0;0;19089;25000;0;0;34;5;0;;Test
285;0;1;0;0;0;4386,54;8386,54;4000;0;65;5;0;;Test
288;1;0;0;0;0;12689,1201;17689,1191;5000;0;93;4;0;;Test
291;1;0;1;0;0;25436,1992;60000;0;0;15;3;1;;Test
293;0;1;1;0;0;19910,0508;47000;7000;0;15;5;0;;Test
298;1;0;0;0;0;20739,6699;40000;0;0;36;5;1;;Test
299;1;1;1;0;0;24440,0391;32500;0;0;37;6;1;;Test
302;0;0;0;0;0;10966,4004;10966,4004;0;0;73;5;0;;Test
308;0;0;1;1;0;16415,8203;41415,8203;0;0;25;5;0;;Test
310;0;0;0;0;0;10507;20000;0;0;10;5;0;;Test
312;0;1;1;0;0;3632,8899;30000;15000;0;29;5;0;;Test
315;1;0;1;1;1;0;25000;0;0;0;4;0;;Test
318;1;1;1;0;0;15179,7695;45000;10000;1;7;3;0;;Test
319;0;0;0;0;0;19860,4297;50000;25000;0;44;3;0;;Test
329;0;0;0;0;0;15660;15660;0;0;28;5;1;;Test
331;1;0;1;0;1;126150;128000;0;0;29;5;1;;Test
332;1;0;1;0;0;16138,1299;16138,1299;0;0;16;3;0;;Test
336;1;1;0;0;0;6439,9399;6439,9399;0;0;12;6;0;;Test
344;1;0;1;0;1;13319,8604;13319,8604;0;0;15;4;1;;Test
347;0;1;1;0;0;24897,1602;54897,1602;0;0;20;5;0;;Test
351;1;0;1;0;0;6124,7998;26124,8008;8000;0;8;5;0;;Test
357;0;0;1;0;1;17097;17097;0;0;24;4;0;;Test
360;1;0;0;0;0;11029,5;11029,5;0;0;38;5;0;;Test
369;1;0;1;0;0;6525;6525;0;0;48;3;1;;Test
371;1;0;0;0;1;8897,5;13897,5;5000;0;21;5;0;;Test
374;1;0;1;0;1;15007,5;15007,5;0;0;35;4;0;;Test
378;0;0;1;0;0;102498,3125;402498,3125;300000;1;109;5;2;;Test
384;1;0;1;0;1;11291,5996;11291,5996;0;0;23;4;0;;Test
385;0;0;1;0;0;30450;159140;0;0;77;5;0;;Test
387;0;0;0;0;0;10900;10900;0;0;14;5;0;;Test
389;1;0;1;1;0;0;20000;0;0;0;5;0;;Test
398;1;1;1;0;0;12874,3203;16000;0;0;32;5;1;;Test
399;0;1;0;1;0;0;50000;0;1;0;3;0;;Test
401;1;1;0;0;0;17529,1309;32529,1309;0;0;156;5;1;;Test
415;1;0;0;0;0;8604,2998;8604,2998;0;1;30;4;0;;Test
423;0;1;1;0;0;13102,9404;13102,9404;0;0;60;3;0;;Test
424;1;0;0;0;0;6935,52;9935,5195;3000;0;43;5;0;;Test
425;1;1;1;0;0;20010;20010;0;0;23;3;1;;Test
428;1;0;1;0;1;98528,6719;98528,6719;0;1;143;5;0;;Test
433;1;0;0;0;0;22283,4902;32283,4609;10000;0;17;4;2;;Test
434;1;1;0;0;0;10759,7402;18500;0;0;25;5;0;;Test
437;0;0;0;0;0;4653,5;22000;0;0;24;5;0;;Test
438;0;1;1;0;0;6861,6802;45000;0;0;207;3;0;;Test
446;1;0;0;0;0;18219,4902;18219,4902;0;1;6;3;0;;Test
451;1;0;1;1;0;0;12500;5000;0;9;6;0;;Test
459;1;0;1;1;0;0;105000;0;0;0;3;0;;Test
463;0;1;0;0;1;23077,4102;28077,4102;5000;0;112;5;1;;Test
464;1;1;1;0;0;34800;60000;0;0;32;5;1;;Test
469;0;1;1;0;0;19425,2402;45000;0;0;12;3;0;;Test
471;1;0;0;0;0;17696,1191;30000;0;0;13;6;0;;Test
472;1;0;1;0;0;17988,3301;17988,3301;0;0;14;5;0;;Test
473;1;0;0;0;0;7655,2798;12655,2803;5000;0;38;5;1;;Test
475;0;0;0;0;1;12603,0898;12603,0898;0;1;13;5;0;;Test
477;0;1;1;0;0;9782,3799;9782,3799;0;0;41;6;0;;Test
480;0;0;0;0;0;7951,0801;7951,0801;0;0;17;5;0;;Test
482;0;1;1;0;0;5811,7402;5811,7402;0;0;82;3;0;;Test
486;0;0;0;0;0;1948;25000;9392,8896;0;15;4;0;;Test
489;0;0;0;0;0;13050;25000;10000;0;25;3;0;;Test
491;1;0;1;0;0;9025,5;6500;0;0;40;4;0;;Test
496;1;1;0;0;0;6355,9302;25555;7200;0;28;5;0;;Test
497;1;0;1;0;0;6731,0498;11731,0498;5000;0;8;5;0;;Test
498;1;0;0;0;1;8700;18700;10000;0;37;4;0;;Test
504;0;0;0;0;0;8659,8604;8659,8604;0;0;16;5;0;;Test
505;1;1;1;0;0;20010;60000;20000;1;11;3;1;;Test
506;1;1;1;0;0;51025,5;100000;0;0;42;5;1;;Test
508;1;0;0;0;0;13738,9004;13738,9004;0;0;15;6;0;;Test
510;1;0;1;0;0;12953,04;12953,04;0;0;18;5;0;;Test
512;1;0;1;0;0;15462;15462;0;0;36;5;0;;Test
520;0;0;1;0;1;9727,0801;13500;0;0;25;4;0;;Test
523;0;0;0;1;1;0;140000;130000;1;0;5;2;;Test
525;1;1;1;0;0;9601,3398;50000;25000;1;6;2;1;;Test
527;1;0;0;0;1;10112,0498;18914,0391;7000;0;30;5;0;;Test
531;0;1;0;0;0;8423;41423;7000;0;27;3;0;;Test
534;0;1;1;0;0;31626,6602;51626,6602;0;0;7;5;0;;Test
537;1;0;0;0;0;8700;8700;0;0;17;3;1;;Test
544;0;1;0;0;0;11189,6699;11189,6699;0;0;56;3;0;;Test
546;1;1;1;0;0;5220;50220;45000;1;7;2;0;;Test
554;0;0;0;0;0;5053,6299;5053,6299;0;0;9;6;0;;Test
556;1;0;0;0;1;40846,4102;40846,4102;0;0;17;3;0;;Test
560;1;0;1;0;0;10648,9102;40000;15000;0;11;5;0;;Test
562;0;0;1;1;0;0;19000;0;0;0;5;0;;Test
565;1;0;0;0;0;21826,5703;21826,5703;0;0;8;5;0;;Test
566;1;1;0;0;0;25770,2207;38760;0;0;14;7;0;;Test
572;1;0;0;0;1;16619,6992;25000;0;0;33;5;1;;Test
575;1;0;1;0;1;20256,9004;50000;0;0;41;3;0;;Test
576;1;0;1;0;0;3810,78;13810,7803;10000;0;13;5;1;;Test
577;1;1;0;0;0;9714,2197;25000;0;0;60;6;0;;Test
578;1;0;0;0;0;5910,79;5910,79;0;0;36;5;0;;Test
580;1;1;0;0;0;11533,3398;20000;0;0;40;5;0;;Test
585;1;0;0;0;1;3300;3300;0;0;0;4;0;;Test
586;0;1;0;1;1;0;39500;3000;0;0;6;0;;Test
587;1;1;0;0;0;20010;20010;0;0;9;4;1;;Test
589;1;0;0;0;0;8038,7998;9240;0;0;7;5;0;;Test
593;1;0;0;0;1;17941;17941;0;0;12;6;0;;Test
594;0;0;0;1;0;0;9000;0;0;0;5;0;;Test
596;0;1;1;0;0;32841,1797;32841,1797;0;0;13;3;0;;Test
597;1;0;0;1;0;0;12500;0;0;6;6;0;;Test
600;1;1;0;0;0;25787,9395;31587,9395;0;0;61;5;0;;Test
604;0;1;0;0;0;14279,2197;14279,2197;0;0;15;6;0;;Test
607;1;0;0;0;0;16883,4297;15000;0;0;9;5;0;;Test
611;1;0;0;0;0;35670,3398;35670,3398;0;0;47;5;1;;Test
614;1;0;1;0;0;7310,6499;7310,6499;0;0;12;5;0;;Test
617;1;1;0;0;0;20226,1699;20226,1699;0;0;10;6;0;;Test
618;1;0;0;0;0;25230;25230;0;1;24;4;0;;Test
622;1;0;1;0;0;4731,1299;4731;0;0;20;6;0;;Test
627;1;0;0;0;1;16333;16333;0;0;15;6;0;;Test
631;0;1;1;0;1;5022,1499;75022,1484;10000;0;37;4;0;;Test
634;1;1;1;0;0;20844,9297;23844,9297;0;0;27;4;0;;Test
635;0;0;1;0;0;4785;45000;10000;0;36;5;0;;Test
636;1;0;0;0;0;19736,5996;19763,5996;0;0;6;5;0;;Test
638;0;1;1;0;0;5234;25234;20000;1;94;3;0;;Test
639;0;0;1;0;0;7338,5898;22000;0;0;12;5;0;;Test
642;1;0;0;0;0;41760;41760;0;0;14;3;0;;Test
649;1;0;1;0;1;9004,5;9004,5;0;0;12;5;0;;Test
650;0;1;0;1;1;0;50000;0;0;0;3;0;;Test
652;1;1;1;0;0;7995,6699;51995,6719;19000;0;44;6;1;;Test
656;1;1;0;0;0;14813,5898;40000;0;0;17;5;0;;Test
660;1;1;1;0;0;8339,21;8339,21;0;0;10;5;0;;Test
673;0;0;1;0;0;211008;211008;0;0;77;3;0;;Test
676;0;1;1;0;0;8487;27000;0;0;12;6;0;;Test
680;0;0;0;0;0;8238,6299;8238,6299;0;0;9;6;0;;Test
694;1;0;0;1;0;0;15000;0;0;22;6;0;;Test
700;1;1;0;0;1;58386,3984;89000;0;0;161;5;1;;Test
701;1;0;1;0;1;34800;49800;15000;0;8;5;0;;Test
711;0;1;1;0;1;29988,9609;60000;0;1;6;3;1;;Test
713;1;0;0;1;0;0;22000;0;0;13;5;0;;Test
715;1;0;1;0;0;7821,4199;17821,4199;10000;0;6;4;1;;Test
718;0;0;1;1;0;13472,9199;13472,9199;0;0;18;5;0;;Test
722;1;0;1;0;0;5505;13600;8000;0;0;6;0;;Test
725;1;0;0;0;1;34129,7891;59129,7891;25000;0;10;4;0;;Test
727;0;1;0;0;0;20010;50000;13920;0;51;4;0;;Test
729;0;0;0;0;1;13050;13050;0;0;33;3;0;;Test
733;1;0;0;0;0;7003,5;7000;0;0;6;6;0;;Test
737;1;0;1;0;0;12652,9199;23600;0;0;60;6;0;;Test
739;1;0;0;1;0;0;12000;0;0;0;5;0;;Test
746;0;0;1;0;0;6835,2798;21835,2793;0;0;11;5;0;;Test
750;1;0;1;0;0;928;1288;360;0;0;6;0;;Test
752;0;0;1;0;0;4132,5;35132,5;7000;0;22;5;0;;Test
763;1;0;0;1;0;0;21000;3000;0;0;4;0;;Test
765;0;1;0;0;0;8520,6299;7548,7002;0;0;11;6;0;;Test
768;1;0;1;0;0;31320;40000;0;0;13;3;0;;Test
769;1;0;0;0;0;7457,4199;17457,4199;10000;0;46;5;0;;Test
774;1;1;0;0;0;9451,79;14784,9697;0;0;105;6;0;;Test
781;1;0;0;0;0;9179,54;35000;0;0;70;5;0;;Test
787;1;1;0;0;0;2440,51;10000;4000;0;60;6;0;;Test
789;0;1;1;0;0;12626,0898;45000;0;0;145;6;0;;Test
791;0;0;0;0;0;4136,5498;4136,5498;0;0;36;4;0;;Test
794;0;0;0;1;0;0;10000;0;0;0;5;0;;Test
797;1;0;0;0;0;15587,5;15587,5;0;0;33;5;0;;Test
799;1;0;0;0;0;9087,5498;24087,5508;15000;0;12;4;0;;Test
802;0;0;0;0;1;7588,0298;7588,0298;0;0;7;4;0;;Test
804;1;1;0;0;0;2132;26400;10000;0;9;6;0;;Test
807;0;0;0;0;0;22185;28185;6000;0;13;4;0;;Test
815;1;0;0;0;0;26562,8398;26018;0;0;15;6;0;;Test
816;0;0;0;0;0;21929,7793;21929,7793;0;0;36;4;0;;Test
821;1;0;1;1;0;0;14000;0;0;0;5;0;;Test
822;0;0;1;1;1;0;22000;0;0;0;5;0;;Test
828;0;0;0;0;0;11659,0996;11659,0996;0;0;0;4;0;;Test
831;1;0;1;1;0;0;25000;10000;0;14;4;0;;Test
834;1;0;0;1;0;22202,3809;22202,3809;0;1;13;3;0;;Test
835;0;1;0;0;0;8907,2598;20000;0;0;60;5;0;;Test
836;0;1;1;0;0;8700;20000;4000;0;6;5;0;;Test
837;1;1;0;0;0;10756,9199;35000;5000;0;13;3;0;;Test
839;1;1;0;0;0;6335,9199;15335,9199;2000;0;15;6;0;;Test
843;1;0;0;0;0;21264,4395;21264,4395;0;0;29;5;0;;Test
845;0;1;0;0;0;8124;33124;5000;0;8;6;0;;Test
848;1;0;0;0;1;3452;5952;2500;0;14;5;0;;Test
849;0;0;0;0;0;30830,1895;30830,1895;0;0;22;4;0;;Test
854;1;0;0;1;0;0;10000;0;0;0;5;0;;Test
858;0;0;1;0;0;4584,4502;10584,4502;6000;0;6;5;0;;Test
863;0;1;0;0;0;8068,6099;17100;0;0;27;6;0;;Test
869;1;1;1;0;0;4676;9352;4676;0;60;6;0;;Test
877;0;0;0;0;0;14983;14983;0;0;6;4;0;;Test
881;0;0;0;0;0;15704,8203;15705;0;0;0;5;0;;Test
884;1;0;0;0;0;26598;26598;0;0;31;5;0;;Test
885;0;1;0;0;0;8382,6797;68382,6797;0;0;24;6;0;;Test
890;1;0;0;0;0;26100;50000;0;0;36;4;1;;Test
892;1;0;1;0;1;9251;9251;0;0;5;4;0;;Test
895;1;0;1;0;0;16158,5596;16158,5596;0;0;6;5;0;;Test
901;1;0;0;0;0;5331,7402;5331,7402;0;0;60;6;0;;Test
902;0;0;0;0;0;11882,75;17000;4000;0;20;5;0;;Test
903;0;0;0;0;0;18471,8809;48000;0;0;15;6;0;;Test
905;1;1;0;0;1;5699,6201;28000;0;0;60;3;0;;Test
909;1;0;0;1;1;0;11634,6602;0;0;5;4;0;;Test
912;1;0;0;0;1;14337,4404;14337,4404;0;0;8;3;1;;Test
915;1;0;1;0;0;19341,5;19341,5;0;0;6;5;0;;Test
921;0;0;1;1;0;0;15733,04;0;0;0;5;0;;Test
922;0;0;1;0;0;28179,5;28179,5;0;0;25;3;0;;Test
926;1;0;0;0;1;19140;20000;0;0;31;3;1;;Test
927;0;1;0;0;0;4444,9502;11944,9502;3000;0;135;5;0;;Test
929;0;1;1;0;0;8831,2002;24000;0;0;60;6;0;;Test
932;1;1;1;1;0;0;30000;0;0;0;6;1;;Test
933;1;1;1;0;0;10315,6904;40315,6914;10000;0;14;4;0;;Test
934;1;0;0;0;0;72297;98000;15000;0;15;5;1;;Test
935;0;0;0;0;1;2712,6399;2700;0;0;48;4;0;;Test
938;0;1;1;0;0;13964,9697;23964,9707;0;0;33;3;0;;Test
942;0;0;0;0;0;12940;12940;0;0;6;4;0;;Test
944;1;0;1;1;0;0;10000;0;1;0;4;0;;Test
950;1;0;0;0;0;2791;10791;8000;0;48;4;0;;Test
952;1;1;0;0;0;13412,8398;13000;0;0;47;6;0;;Test
955;0;0;0;1;1;26017,9199;26017,9199;0;0;16;5;0;;Test
956;1;0;0;1;0;0;13000;0;0;14;5;0;;Test
958;1;1;1;1;0;0;20000;0;0;0;5;0;;Test
960;1;0;0;0;0;22200,2109;25000;0;0;9;5;0;;Test
961;0;0;0;0;1;19030,6992;64000;40000;0;18;4;0;;Test
963;1;0;0;1;0;0;9000;0;0;0;5;0;;Test
966;1;0;1;1;1;0;22000;0;0;0;5;0;;Test
971;1;0;0;1;0;0;17000;0;0;36;5;0;;Test
972;0;0;1;0;0;9278,4404;9278,4404;0;0;0;4;0;;Test
976;0;0;0;0;0;9897,0898;11060;0;0;36;5;0;;Test
984;1;1;1;0;0;4623;75000;50000;0;44;5;0;;Test
998;1;1;0;1;0;0;30000;0;0;0;4;0;;Test
999;1;0;1;0;0;30921,4707;30921,4707;0;0;24;6;0;;Test
1001;1;0;1;0;0;10046,5498;10046,5498;0;0;29;6;0;;Test
1003;1;1;0;1;0;0;55000;0;0;0;5;0;;Test
1004;1;1;0;0;0;5219,6899;27600;0;0;60;6;0;;Test
1005;0;1;0;0;0;8165,8799;14000;0;0;60;6;0;;Test
1009;0;0;0;0;0;29516,8105;55000;0;0;119;2;1;;Test
1010;0;1;0;0;0;8147,25;22147,25;0;0;13;6;0;;Test
1014;0;0;1;0;0;4808,6802;20000;15191,3203;0;12;6;0;;Test
1016;1;0;1;0;1;15453,3701;20400;0;0;10;6;1;;Test
1023;0;1;0;0;0;3712,21;3712,21;0;0;60;6;0;;Test
1025;1;0;0;0;0;17026,5605;17000;0;0;20;5;0;;Test
1029;1;0;1;0;1;13050;15000;0;0;14;4;1;;Test
1030;1;0;1;0;0;9872,5596;24872,5605;15000;0;5;6;0;;Test
1034;0;0;1;0;0;16529,8496;25000;8470,1504;0;33;5;0;;Test
1035;1;0;0;0;1;19140;30000;0;0;8;3;0;;Test
1039;1;0;0;0;0;954;954;0;0;6;6;0;;Test
1042;0;0;0;0;0;20784,3008;20000;0;0;18;3;0;;Test
1043;0;0;0;0;1;55769,9492;55769,9492;0;1;18;4;0;;Test
1046;1;0;1;0;0;5444,1401;5444,1401;0;0;17;3;0;;Test
1048;1;0;0;0;1;3178,54;18178,5391;15000;0;14;4;0;;Test
1054;1;0;1;1;0;0;25000;0;0;0;4;0;;Test
1055;0;0;0;0;1;12377,4199;70000;15560;0;0;4;0;;Test
1056;0;0;1;0;1;2730;2730;0;0;49;4;0;;Test
1066;0;1;1;0;0;13594,1699;28000;0;0;0;7;0;;Test
1068;0;0;1;0;0;6727,29;14727,29;8000;0;24;5;0;;Test
1069;1;0;1;0;1;62032,1914;62000;0;0;70;3;0;;Test
1071;0;0;0;0;0;13050;30000;2000;0;25;5;0;;Test
1076;0;1;1;0;1;43500;88000;20000;1;24;5;0;;Test
1086;0;1;0;0;1;54878,3281;72000;0;1;75;3;1;;Test
1091;1;1;1;0;0;6960;60000;40000;0;11;5;0;;Test
1092;1;1;1;0;0;10077,0596;21577,0605;3000;0;40;6;1;;Test
1095;0;1;1;0;0;27726,9395;55000;0;0;46;5;0;;Test
1102;0;0;1;0;0;9538,3896;9538,3896;0;0;46;5;0;;Test
1104;0;1;0;0;0;8764,2695;23000;0;0;32;6;0;;Test
1110;1;1;1;0;0;18312,5996;25312,5996;0;0;28;5;0;;Test
1114;0;0;1;0;0;18979,6406;18979,6406;0;0;36;3;0;;Test
1118;1;1;1;0;1;33198,3984;70000;0;0;18;2;1;;Test
1125;1;0;1;0;0;20588,4004;55588,3984;15000;0;51;2;1;;Test
1128;0;1;1;0;1;17185,1895;17000;0;0;24;3;0;;Test
1131;0;1;0;0;0;10297,9502;30000;0;0;16;3;0;;Test
1132;1;1;1;0;0;10127,5098;60127,5117;30000;0;60;3;1;;Test
1133;1;1;1;0;0;20374,9395;28174,9395;1800;0;172;3;1;;Test
1137;1;1;1;0;1;12156,8496;20000;0;0;60;3;1;;Test
1139;0;1;1;0;0;22001,4395;42001,4414;0;0;189;3;1;;Test
1142;0;1;0;0;0;84263,25;100000;0;1;53;5;0;;Test
1145;0;1;0;1;0;0;22000;0;0;0;5;0;;Test
1150;0;1;1;0;0;18879,2598;18879,2598;0;0;212;5;0;;Test
1160;0;1;1;1;0;0;32886,6992;0;0;300;5;0;;Test
1162;0;1;0;0;1;12049,8896;37049,8906;5000;0;159;5;0;;Test
1164;0;0;1;1;0;0;17000;0;0;0;5;0;;Test
1166;0;1;0;1;0;0;21609;15400;1;0;5;0;;Test
1168;0;1;0;0;0;17353,9199;32000;0;0;256;3;0;;Test
1169;0;1;0;0;0;6021;36000;0;0;8;5;0;;Test
1175;0;0;1;0;0;39150;64150;0;0;44;3;0;;Test
1178;0;0;0;0;0;9807,7197;25000;0;0;92;6;0;;Test
1184;1;1;1;0;0;6583,6001;12000;0;0;39;5;0;;Test
1185;1;1;1;0;1;18919,4902;32919,4883;0;0;60;5;1;;Test
1188;1;1;0;0;0;27553;40000;5000;0;73;3;1;;Test
1189;1;1;0;0;0;22182,0996;28000;0;1;40;3;0;;Test
1193;1;0;0;0;0;8265;9500;0;0;18;4;1;;Test
1194;0;1;1;0;0;37418,8906;62418,8906;0;0;341;3;1;;Test
1195;0;1;0;0;0;9048,3203;20000;0;0;180;5;0;;Test
1196;0;0;1;0;1;32917,3711;28000;0;0;71;2;1;;Test
1198;1;0;1;0;0;12180;35000;3000;1;132;5;1;;Test
1203;0;1;0;0;0;5368,7798;20000;0;0;13;3;0;;Test
1205;1;0;0;0;0;8270,9102;40000;15000;0;8;6;1;;Test
1206;0;0;0;0;0;14595,5;30000;0;0;10;3;0;;Test
1214;0;1;1;0;0;42877,2188;42877,2188;0;0;32;3;0;;Test
1219;1;0;1;0;0;28515,3008;28515,3008;0;0;56;5;0;;Test
1224;1;0;0;0;0;7648,3501;30000;8000;0;35;5;0;;Test
1231;1;1;1;0;0;8986,29;20000;0;0;17;3;0;;Test
1234;1;1;1;0;0;55838,0117;65838,0078;0;0;137;3;1;;Test
1235;1;1;1;0;1;55724,7891;55724,7891;0;1;39;3;1;;Test
1236;1;1;0;0;0;43767,3086;43767,3086;0;0;35;6;0;;Test
1240;1;0;0;0;0;43519,6602;65000;0;0;38;6;1;;Test
1245;0;1;1;0;1;27053,9707;27053,9707;0;1;53;4;0;;Test
